index,x-pt,y-pt,z-pt,x-field,y-field,z-field,magnitude,inside_csf,inside_encap,frequency
3.0,11.322965747736236,17.11106084448238,15.909672830271692,0.06694716789585055,-0.47662446200661945,-0.33714113496062076,0.8569714608670711,0.0,0.0,4160.0
3.0,11.036567418161363,17.034443125146584,15.955560975805192,0.0266574241347583,-0.48740253098444886,-0.3045407470245353,0.8390396896043053,0.0,0.0,4160.0
3.0,10.744729757084407,16.95637026752482,16.00232063771919,0.007016527175082096,-0.485450267447165,-0.29389478838041994,0.8276427075815682,0.0,0.0,4160.0
3.0,10.464335344389513,16.869866032010005,16.064738508297115,-0.019034133828542542,-0.47548660141602705,-0.2696218249665876,0.7976251165837852,0.0,0.0,4160.0
3.0,10.177420131399389,16.78135007008787,16.128607957260574,-0.029238143645297754,-0.47946815329635,-0.25935732507761694,0.7961106174762186,0.0,0.0,4160.0
3.0,9.91201919109109,16.674009814400574,16.218276292766795,-0.05991497388223894,-0.46589325634849615,-0.24155336601010924,0.7702915340040511,0.0,0.0,4160.0
3.0,9.641804693644092,16.564722736469797,16.30957093621296,-0.09114818751031732,-0.45207215250312915,-0.22342649785958524,0.7473120446616582,0.0,0.0,4160.0
3.0,9.386674318640624,16.44658755720252,16.414225468699986,-0.12086008547397303,-0.4377074707945803,-0.20399348095173575,0.7259644672900329,0.0,0.0,4160.0
3.0,9.127597636138116,16.326625085736744,16.520498777337664,-0.12796878969340061,-0.4140132201724966,-0.17859814429122486,0.6835226733749759,0.0,0.0,4160.0
3.0,8.919853989385299,16.17575720764471,16.675680801405687,-0.14797677621546096,-0.39698206793179286,-0.15175639787438563,0.6562863967002978,0.0,0.0,4160.0
3.0,8.707279095033579,16.021380774248215,16.83447170975436,-0.16814248178905034,-0.3879072961556066,-0.12294051368885091,0.6420955382617197,0.0,0.0,4160.0
3.0,8.544809024512787,15.856998042912126,17.025735385928005,-0.17153048784467861,-0.369672849596155,-0.10126980726995383,0.6123902573915968,0.0,0.0,4160.0
